Date,Open,High,Low,Close,Volume
2005-04-25,312.50,315.75,312.50,313.25,17715434
2005-04-26,313.50,315.00,309.50,310.00,29341197
2005-04-27,309.00,310.00,305.00,306.00,36849882
2005-04-28,307.50,307.75,304.25,307.00,39556353
2005-04-29,307.00,311.00,306.00,308.00,43709287
2005-05-03,310.00,312.75,307.25,312.75,34571729
2005-05-04,313.75,313.75,310.50,313.00,21228353
2005-05-05,314.25,314.50,312.00,313.00,14261637
2005-05-06,311.75,315.00,311.75,315.00,15665060
2005-05-09,316.25,316.25,310.50,311.50,30221019
2005-05-10,312.00,312.50,308.25,309.00,39830048
2005-05-11,309.00,312.25,307.50,311.50,27636782
2005-05-12,314.25,314.25,307.25,307.75,46653945
2005-05-13,307.00,309.00,303.00,309.00,37166491
2005-05-16,309.00,310.25,308.00,309.00,23020116
2005-05-17,311.00,311.00,307.00,309.75,33446690
2005-05-18,310.25,314.25,308.75,313.50,26143890
2005-05-19,312.75,314.75,311.25,313.75,41991914
2005-05-20,314.50,314.50,311.50,311.75,22040217
2005-05-23,311.50,313.00,310.25,311.50,26381067
2005-05-24,310.50,312.00,310.25,312.00,13083155
2005-05-25,310.75,312.25,310.00,311.50,23871577
2005-05-26,310.25,314.75,310.25,314.50,20363362
2005-05-27,315.00,316.75,313.75,316.75,26760446
2005-05-31,319.00,319.25,313.00,313.00,20683777
2005-06-01,312.75,315.00,312.25,314.50,19198874
2005-06-02,314.00,314.50,312.25,313.75,29644286
2005-06-03,313.25,316.00,313.25,315.00,28407823
2005-06-06,315.75,316.00,312.75,313.50,29445448
2005-06-07,312.50,316.50,312.50,315.25,24609878
2005-06-08,313.50,317.00,313.50,315.25,20563173
2005-06-09,315.00,315.50,314.00,315.00,22734040
2005-06-10,315.25,317.50,314.25,316.00,18703685
2005-06-13,315.75,317.25,314.00,317.00,28908952
2005-06-14,316.00,316.50,312.50,312.50,32626155
2005-06-15,313.25,313.25,310.50,311.75,32651859
2005-06-16,312.25,314.75,312.25,312.75,28001711
2005-06-17,314.00,317.25,313.00,314.50,36679736
2005-06-20,314.50,314.50,312.25,313.75,17995773
2005-06-21,313.75,317.00,313.75,317.00,23780280
2005-06-22,317.75,322.50,317.00,320.50,47346374
2005-06-23,320.50,320.50,315.75,318.00,31152241
2005-06-24,316.00,319.00,314.50,316.00,37414004
2005-06-27,314.50,317.75,314.50,316.25,20397007
2005-06-28,316.00,319.75,315.75,319.00,33655640
2005-06-29,318.75,323.75,318.00,321.75,28557566
2005-06-30,320.50,321.75,318.50,318.75,33221187
2005-07-01,318.50,322.00,317.75,320.25,30661998
2005-07-04,321.00,323.25,317.50,317.75,24207850
2005-07-05,318.25,318.75,315.00,315.75,33757682
2005-07-06,316.75,317.25,315.00,316.00,30107083
2005-07-07,315.50,316.00,304.50,309.50,69149948
2005-07-08,314.00,314.75,311.25,312.75,32083625
2005-07-11,314.75,315.25,312.50,315.25,27070310
2005-07-12,315.50,318.00,314.00,317.25,26409617
2005-07-13,315.75,321.50,315.75,320.75,82359889
2005-07-14,322.75,323.50,320.25,320.75,24654373
2005-07-15,321.00,321.25,318.50,320.00,59371344
2005-07-18,320.00,321.50,317.75,319.00,30524179
2005-07-19,320.25,320.25,313.50,314.25,59698377
2005-07-20,314.50,316.00,312.00,314.25,60483898
2005-07-21,315.00,318.00,312.75,316.25,36528611
2005-07-22,316.75,319.00,316.00,318.00,26429986
2005-07-25,319.50,319.50,317.00,318.00,18933202
2005-07-26,316.25,318.00,315.00,315.00,20208226
2005-07-27,315.00,316.00,313.75,315.00,36305966
2005-07-28,317.00,323.75,316.25,321.75,88703470
2005-07-29,322.50,328.50,321.00,325.50,55628526
2005-08-01,324.50,328.75,324.00,328.00,38204081
2005-08-02,328.75,330.50,327.25,329.50,31752885
2005-08-03,330.00,336.00,329.25,335.75,66456764
2005-08-04,336.00,336.00,330.75,335.50,40741800
2005-08-05,335.00,335.00,330.50,332.00,24739826
2005-08-08,332.25,334.50,330.50,334.00,23813447
2005-08-09,334.00,334.00,329.00,329.75,33945971
2005-08-10,331.00,332.50,329.25,330.00,45406589
2005-08-11,328.75,330.50,328.00,330.00,33608538
2005-08-12,329.25,331.75,329.00,331.00,28010290
2005-08-15,330.25,331.25,327.75,327.75,21485309
2005-08-16,329.75,330.75,326.75,327.75,22635574
2005-08-17,327.75,328.50,326.00,326.25,26519497
2005-08-18,327.50,329.00,326.75,327.00,19854918
2005-08-19,328.00,330.25,326.25,328.75,22290351
2005-08-22,329.50,330.00,326.25,326.50,13312672
2005-08-23,326.50,327.00,323.50,324.25,26723843
2005-08-24,325.00,327.25,324.00,325.75,47135118
2005-08-25,327.00,332.75,326.00,331.50,63749476
2005-08-26,331.50,332.00,326.25,326.75,31651612
2005-08-30,328.50,329.00,324.25,325.00,26506570
2005-08-31,326.00,328.00,324.00,326.25,27969538
2005-09-01,326.00,328.00,324.75,327.00,48195751
2005-09-02,328.50,328.50,325.00,328.00,17220606
2005-09-05,329.00,331.75,328.00,329.25,24672401
2005-09-06,331.50,334.00,330.00,333.50,34314326
2005-09-07,331.50,333.50,331.50,332.00,29313255
2005-09-08,330.50,332.50,330.25,331.50,28581361
2005-09-09,330.75,332.00,329.25,329.25,14155253
2005-09-12,330.25,332.00,329.00,332.00,24142474
2005-09-13,331.25,332.25,329.00,330.00,22421493
2005-09-14,329.75,331.75,328.00,328.75,28788501
2005-09-15,327.75,328.50,323.25,324.50,34665394
2005-09-16,323.25,326.25,323.25,325.25,80217515
2005-09-19,323.75,326.75,322.75,326.50,42805703
2005-09-20,326.50,326.50,311.75,313.50,160593249
2005-09-21,311.50,315.75,309.50,311.50,71155673
2005-09-22,311.00,316.00,311.00,315.50,49834936
2005-09-23,315.50,316.75,313.00,315.50,27440837
2005-09-26,316.50,319.00,315.50,317.75,61609171
2005-09-27,316.75,317.00,313.50,313.75,45297271
2005-09-28,312.50,314.00,309.00,312.50,27333151
2005-09-29,311.75,314.00,306.25,307.00,63457085
2005-09-30,310.00,310.00,308.50,309.50,59094033
2005-10-03,310.00,312.50,307.50,312.50,67705175
2005-10-04,311.50,314.00,311.50,313.75,71717591
2005-10-05,313.50,313.75,309.25,309.50,66796625
2005-10-06,308.50,308.50,304.00,305.75,47531420
2005-10-07,306.00,307.50,304.25,306.00,39309026
2005-10-10,306.00,307.75,302.50,302.50,35571592
2005-10-11,303.25,307.00,302.75,302.75,50382333
2005-10-12,303.50,307.50,301.75,304.00,64927307
2005-10-13,303.50,305.25,302.75,303.25,97048340
2005-10-14,304.00,310.00,303.75,309.50,66138699
2005-10-17,310.50,310.50,305.50,305.75,37624262
2005-10-18,306.50,307.75,304.50,305.75,26435362
2005-10-19,305.25,305.75,301.00,302.00,55663388
2005-10-20,306.00,306.00,301.00,302.75,57549627
2005-10-21,303.00,303.00,296.00,297.50,53354805
2005-10-24,299.25,299.50,296.00,298.50,64955246
2005-10-25,299.00,299.00,294.50,294.75,32735724
2005-10-26,294.75,299.25,294.25,297.25,47347338
2005-10-27,295.75,297.50,293.50,295.00,25377596
2005-10-28,294.75,298.25,292.25,298.00,35058498
2005-10-31,298.50,301.75,295.00,300.75,41769431
2005-11-01,299.50,302.00,297.75,299.25,23429948
2005-11-02,297.00,301.00,295.75,301.00,32623167
2005-11-03,301.00,311.25,301.00,310.25,74683502
2005-11-04,309.25,312.75,308.75,311.75,28136422
2005-11-07,309.50,313.75,309.25,313.75,33832738
2005-11-08,313.75,314.75,312.50,314.25,31952881
2005-11-09,314.00,314.25,307.50,308.00,72835763
2005-11-10,308.25,311.00,308.00,308.50,33839879
2005-11-11,309.00,310.75,307.75,309.50,20816731
2005-11-14,308.00,309.75,306.00,308.25,29933682
2005-11-15,308.75,311.00,307.00,309.75,36033617
2005-11-16,311.50,312.75,308.00,312.25,27014198
2005-11-17,313.00,314.00,306.25,307.00,42514932
2005-11-18,309.00,310.50,307.00,308.50,39839545
2005-11-21,307.00,309.75,306.75,307.75,30793765
2005-11-22,307.25,311.75,307.25,310.00,41236291
2005-11-23,310.50,316.00,310.50,312.50,37984581
2005-11-24,313.25,314.00,310.75,312.75,32484898
2005-11-25,308.25,312.25,305.00,310.00,58523474
2005-11-28,311.75,312.00,305.00,306.00,51910593
2005-11-29,305.50,309.25,305.00,306.75,36021405
2005-11-30,305.50,309.00,302.00,303.00,57721166
2005-12-01,303.50,308.75,303.50,308.00,37681991
2005-12-02,308.75,308.75,305.00,307.75,28371510
2005-12-05,307.75,307.75,303.25,303.50,24056653
2005-12-06,303.50,309.50,303.50,309.50,47139867
2005-12-07,309.25,312.00,307.00,311.50,73378904
2005-12-08,311.50,319.50,310.25,319.00,81259808
2005-12-09,317.50,328.25,317.50,327.50,106097643
2005-12-12,328.75,332.25,325.50,329.00,52714649
2005-12-13,330.25,331.00,327.25,327.50,37169720
2005-12-14,328.00,329.00,324.25,328.50,36138399
2005-12-15,328.25,331.00,324.25,326.00,46777360
2005-12-16,325.00,327.25,323.50,326.75,53650543
2005-12-19,325.50,327.50,323.50,325.25,22993934
2005-12-20,325.00,329.25,324.25,329.00,44105198
2005-12-21,329.25,333.50,329.00,331.25,35435027
2005-12-22,331.50,332.00,328.00,329.50,15889918
2005-12-23,328.75,329.50,326.00,326.75,4080936
2005-12-28,325.00,330.00,321.25,329.50,14151378
2005-12-29,330.00,330.50,327.25,330.00,10557288
2005-12-30,328.25,331.50,328.25,331.50,4830083
2006-01-03,331.75,332.00,324.00,325.25,46935045
2006-01-04,327.75,329.00,325.25,327.75,42420268
2006-01-05,328.00,328.00,323.25,324.75,49606679
2006-01-06,324.25,326.75,320.00,321.75,53508607
2006-01-09,321.25,322.25,318.25,319.25,49697956
2006-01-10,319.75,322.75,319.75,319.75,65192712
2006-01-11,320.00,325.00,320.00,323.25,54498684
2006-01-12,324.00,325.00,319.00,320.75,55105424
2006-01-13,320.75,321.25,317.75,318.50,59647730
2006-01-16,319.25,320.75,316.25,318.00,45927489
2006-01-17,313.00,316.00,310.25,312.25,117653614
2006-01-18,310.00,317.25,307.50,315.00,73218247
2006-01-19,316.00,317.25,312.50,313.25,42801377
2006-01-20,313.00,320.00,313.00,316.00,52962446
2006-01-23,314.00,316.00,311.75,312.75,34440233
2006-01-24,313.75,315.00,308.50,309.00,31936695
2006-01-25,309.25,312.00,308.50,311.50,39192725
2006-01-26,313.25,319.50,313.00,318.75,62892823
2006-01-27,318.75,322.00,318.25,321.00,53085038
2006-01-30,321.00,321.00,313.75,315.25,30632071
2006-01-31,315.25,319.00,314.25,318.00,45931588
2006-02-01,319.25,320.50,313.25,315.00,57200515
2006-02-02,316.75,325.00,314.75,320.50,67502001
2006-02-03,322.25,327.50,322.25,325.00,42500797
2006-02-06,327.50,327.50,324.50,325.50,34687052
2006-02-07,325.25,329.75,324.50,329.50,67497406
2006-02-08,328.50,330.00,325.75,327.00,52084125
2006-02-09,321.75,325.25,315.25,320.50,136504670
2006-02-10,318.25,320.00,316.75,318.00,79467739
2006-02-13,317.00,323.00,317.00,321.25,42639264
2006-02-14,321.50,325.75,321.25,325.25,46952294
2006-02-15,325.00,327.00,321.00,325.25,45645495
2006-02-16,326.50,327.25,324.25,326.75,40708843
2006-02-17,325.25,328.75,323.50,325.50,23531327
2006-02-20,326.00,326.50,322.25,324.25,14354487
2006-02-21,324.50,325.00,321.50,324.50,35743245
2006-02-22,324.25,325.75,323.00,324.50,48661957
2006-02-23,324.75,326.75,322.50,325.50,38253048
2006-02-24,324.50,336.25,323.50,335.50,82977074
2006-02-27,334.50,343.75,333.75,342.50,87461824
2006-02-28,343.50,343.50,337.25,338.00,56471130
2006-03-01,336.25,342.00,336.25,340.50,36922185
2006-03-02,339.25,341.00,334.50,336.50,48054678
2006-03-03,338.00,342.00,335.00,342.00,36543011
2006-03-06,342.50,345.50,339.00,340.00,24222696
2006-03-07,339.25,339.25,334.00,336.75,108834490
2006-03-08,335.25,337.75,330.75,332.00,24776995
2006-03-09,334.50,335.00,323.00,329.00,86167026
2006-03-10,327.25,336.00,327.00,336.00,37867529
2006-03-13,336.00,338.25,332.50,334.75,34642191
2006-03-14,333.25,339.75,331.00,332.00,35415969
2006-03-15,333.25,333.25,328.00,329.00,30968001
2006-03-16,327.75,331.00,327.75,330.00,29825600
2006-03-17,330.00,331.00,328.50,330.75,57157757
2006-03-20,330.75,333.25,328.00,330.75,36288283
2006-03-21,331.75,334.25,329.75,333.25,23541153
2006-03-22,331.25,340.25,331.00,338.00,69733535
2006-03-23,337.75,339.25,331.75,334.75,55393828
2006-03-24,343.50,351.00,341.25,346.00,166943350
2006-03-27,347.75,347.75,340.00,340.25,57127731
2006-03-28,341.50,343.75,339.25,339.50,50416243
2006-03-29,340.25,340.25,334.25,335.00,35146744
2006-03-30,336.00,338.25,332.00,333.50,38626650
2006-03-31,333.75,333.75,328.75,330.00,59917779
2006-04-03,330.50,333.50,328.50,330.00,43153481
2006-04-04,328.25,330.75,326.50,327.25,48051230
2006-04-05,328.00,330.50,327.50,329.75,45073761
2006-04-06,329.75,330.25,325.75,326.75,33671078
2006-04-07,326.00,328.25,322.75,324.25,38186760
2006-04-10,325.00,329.50,325.00,329.00,46203517
2006-04-11,328.00,330.25,326.00,327.00,43731500
2006-04-12,327.25,328.50,325.50,327.00,34008938
2006-04-13,326.00,330.75,326.00,329.75,37112112
2006-04-18,330.00,331.00,325.75,326.75,33303270
2006-04-19,327.75,330.75,326.00,330.00,48331065
2006-04-20,330.00,331.75,327.25,329.00,34649321
2006-04-21,328.50,330.25,327.25,329.00,33953261
2006-04-24,329.25,332.00,326.25,326.75,44866253
2006-04-25,329.00,330.00,320.75,323.25,189639939
2006-04-26,324.25,325.75,322.50,323.00,64312555
2006-04-27,324.25,324.25,319.50,322.25,57229266
2006-04-28,321.50,322.75,318.75,319.50,77884391
2006-05-02,319.75,322.00,318.50,321.50,48185988
2006-05-03,317.25,319.00,315.50,318.75,68861023
2006-05-04,318.00,318.25,313.50,317.50,107074912
2006-05-05,318.75,320.50,316.25,319.50,92390369
2006-05-08,322.25,323.75,316.25,316.25,46564041
2006-05-09,316.75,320.50,315.75,318.75,48890511
2006-05-10,319.50,323.75,318.25,321.00,82409024
2006-05-11,321.75,323.50,320.50,322.50,47790001
2006-05-12,321.50,322.75,318.25,319.50,64886885
2006-05-15,318.50,319.75,314.25,316.50,63677315
2006-05-16,315.75,323.00,314.70,319.75,69337626
2006-05-17,324.00,325.32,318.36,318.50,87848843
2006-05-18,318.75,321.50,316.75,318.75,57673147
2006-05-19,316.25,321.44,316.25,321.00,70637940
2006-05-22,321.75,321.75,316.00,316.50,51321263
2006-05-23,316.50,319.88,315.57,319.25,63487876
2006-05-24,317.50,319.50,315.90,317.00,90378290
2006-05-25,318.25,318.77,316.00,318.75,25927499
2006-05-26,320.00,323.16,318.46,323.00,31137804
2006-05-30,321.25,324.25,320.00,320.25,35665186
2006-05-31,319.00,322.35,318.00,320.50,43061984
2006-06-01,320.50,321.92,319.30,321.50,37989429
2006-06-02,322.25,323.00,315.63,320.50,43683698
2006-06-05,320.50,323.28,315.75,320.75,23054587
2006-06-06,319.25,321.17,318.38,320.00,39022320
2006-06-07,321.00,324.21,319.58,324.00,38247257
2006-06-08,322.25,328.66,321.36,327.50,123011634
2006-06-09,330.00,340.75,326.25,334.00,89613088
2006-06-12,333.75,336.45,332.90,333.75,42068562
2006-06-13,330.50,333.63,327.10,329.75,75076466
2006-06-14,324.00,329.44,322.32,327.25,43151810
2006-06-15,328.00,332.31,325.01,331.00,52794498
2006-06-16,335.00,335.35,330.00,332.00,61912544
2006-06-19,332.00,335.08,329.08,331.50,20223260
2006-06-20,329.75,330.00,326.00,328.00,27788162
2006-06-21,329.50,331.48,325.82,329.50,30892057
2006-06-22,333.00,333.36,326.56,327.00,22323230
2006-06-23,327.75,330.43,326.15,327.50,39451379
2006-06-26,328.25,331.44,327.00,330.00,41277771
2006-06-27,332.00,333.44,328.00,331.00,60150995
2006-06-28,330.75,335.71,327.45,328.50,41527638
2006-06-29,331.75,331.75,328.25,330.50,40523736
2006-06-30,334.00,337.00,331.25,334.00,43393425
2006-07-03,335.25,340.00,334.75,340.00,30221674
2006-07-04,340.50,340.50,336.00,340.25,20696509
2006-07-05,339.00,341.25,337.25,339.00,27412205
2006-07-06,339.00,347.75,338.00,347.25,56641343
2006-07-07,345.25,346.75,342.75,343.50,54163017
2006-07-10,344.00,348.25,343.25,348.00,35608500
2006-07-11,346.75,347.75,342.00,342.75,20888202
2006-07-12,344.25,346.00,341.25,342.00,31592284
2006-07-13,341.00,346.00,338.75,345.00,51681849
2006-07-14,343.00,348.75,341.75,347.00,86396711
2006-07-17,347.00,349.00,344.75,347.50,45907001
2006-07-18,346.50,349.00,342.25,345.25,55925530
2006-07-19,346.75,347.00,343.25,346.50,49102232
2006-07-20,347.00,351.00,346.50,351.00,71826096
2006-07-21,351.00,360.25,350.50,355.75,85097240
2006-07-24,355.75,360.25,355.75,360.25,33912321
2006-07-25,360.00,360.25,355.25,357.50,56823115
2006-07-26,359.00,364.00,357.75,363.50,66476762
2006-07-27,364.50,367.50,363.25,363.75,70684177
2006-07-28,363.25,365.25,361.50,364.50,36060328
2006-07-31,365.00,365.00,359.50,359.50,39724587
2006-08-01,361.00,361.00,356.00,356.50,36410871
2006-08-02,358.25,365.00,358.25,363.00,52311235
2006-08-03,364.00,367.75,358.50,360.50,56723039
2006-08-04,363.00,368.00,360.25,364.25,27003936
2006-08-07,361.75,363.75,360.50,362.00,36888925
2006-08-08,363.25,367.75,362.25,364.00,47188749
2006-08-09,365.25,366.00,359.50,361.00,30545314
2006-08-10,358.25,367.25,357.00,365.00,38424412
2006-08-11,364.75,375.25,364.75,373.25,53509589
2006-08-14,374.25,375.00,369.75,370.75,28763311
2006-08-15,370.00,378.25,369.25,377.50,41625733
2006-08-16,377.00,378.50,373.00,374.50,45449642
2006-08-17,376.50,377.25,373.25,375.00,38658572
2006-08-18,376.50,376.50,370.50,372.00,28239869
2006-08-21,372.75,374.00,368.75,372.50,21284606
2006-08-22,372.75,374.50,368.75,370.00,17725635
2006-08-23,371.75,371.75,364.25,367.25,42693828
2006-08-24,369.00,370.50,366.50,368.00,31542017
2006-08-25,368.50,369.50,366.00,368.00,11378831
2006-08-29,369.75,371.75,367.75,371.00,26815579
2006-08-30,372.75,377.25,371.00,376.00,29023816
2006-08-31,376.75,379.50,375.00,377.25,31833769
2006-09-01,379.00,382.25,376.75,380.00,31168814
2006-09-04,380.50,383.00,378.00,380.00,36680639
2006-09-05,379.25,379.25,370.50,375.00,40215212
2006-09-06,372.25,374.25,370.25,371.00,36795387
2006-09-07,370.00,374.25,369.50,370.50,38560891
2006-09-08,370.00,374.50,368.25,369.00,28859859
2006-09-11,369.00,371.50,368.25,369.75,27123915
2006-09-12,371.00,372.00,368.75,371.75,19999643
2006-09-13,374.00,374.00,368.25,368.50,20820979
2006-09-14,368.50,373.00,366.50,367.75,26556221
2006-09-15,366.50,376.00,366.50,375.75,61067351
2006-09-18,374.50,378.50,373.00,376.75,37426227
2006-09-19,377.00,377.00,370.25,371.25,34247061
2006-09-20,371.25,374.00,367.75,372.25,29756119
2006-09-21,372.25,377.25,370.75,376.75,33315793
2006-09-22,373.75,375.00,369.00,370.00,19705669
2006-09-25,370.25,371.50,366.75,367.00,20683692
2006-09-26,367.75,369.25,364.75,367.00,30072195
2006-09-27,367.00,368.00,364.50,365.75,30861451
2006-09-28,367.50,369.00,365.00,366.50,24869814
2006-09-29,367.50,367.50,357.75,360.00,54877205
2006-10-02,360.00,367.00,359.00,365.50,43762951
2006-10-03,365.75,374.00,365.75,373.25,59310079
2006-10-04,375.00,384.75,374.25,384.75,58796502
2006-10-05,387.00,387.00,380.50,382.50,39770302
2006-10-06,384.75,384.75,379.50,380.00,32613739
2006-10-09,378.75,387.00,377.25,384.00,27365183
2006-10-10,385.75,387.00,383.25,385.50,36987889
2006-10-11,383.00,386.00,381.00,386.00,33868197
2006-10-12,386.00,387.00,378.75,382.50,31980480
2006-10-13,383.25,384.00,380.00,381.00,26995328
2006-10-16,382.00,383.00,378.50,381.00,30591635
2006-10-17,381.75,385.25,379.50,384.00,24635326
2006-10-18,386.50,393.50,384.50,390.00,51962319
2006-10-19,390.25,392.00,386.00,387.25,24362266
2006-10-20,387.00,390.75,387.00,390.75,31916630
2006-10-23,392.00,392.00,387.25,388.75,14423770
2006-10-24,388.50,391.75,387.75,391.50,24905393
2006-10-25,391.50,397.25,391.50,396.25,32069213
2006-10-26,397.00,401.50,397.00,400.50,35344942
2006-10-27,401.00,405.00,399.00,401.00,36695266
2006-10-30,399.75,400.75,392.25,393.50,58947972
2006-10-31,392.00,395.00,391.00,393.50,20472775
2006-11-01,393.75,399.00,393.75,397.50,50721692
2006-11-02,394.50,404.75,394.50,403.50,45613678
2006-11-03,404.75,407.25,403.50,405.00,40229756
2006-11-06,406.00,406.00,401.50,403.50,22799740
2006-11-07,403.25,406.00,402.00,403.00,31179319
2006-11-08,398.75,402.25,395.50,401.00,37693290
2006-11-09,400.00,401.25,393.50,394.75,53247640
2006-11-10,394.75,398.50,392.00,397.25,62780208
2006-11-13,398.00,400.25,394.25,395.25,23052705
2006-11-14,397.50,399.25,393.50,393.75,35349404
2006-11-15,396.25,400.00,394.25,399.00,42138473
2006-11-16,398.75,400.00,395.75,397.25,33114436
2006-11-17,398.50,402.25,395.75,400.25,29736928
2006-11-20,399.75,400.75,394.75,397.75,19483186
2006-11-21,399.00,400.00,397.25,397.75,15697695
2006-11-22,397.75,400.50,396.00,396.50,31339553
